dates,Temp_profondeur_10,Temp_profondeur_20,Temp_profondeur_30,Temp_profondeur_40
2015-07-28 16:45:00,16.415,16.439,16.153,15.079
2015-07-28 17:00:00,16.415,16.439,16.153,15.055
2015-07-28 17:15:00,16.415,16.415,16.153,15.055
2015-07-28 17:30:00,16.415,16.415,16.153,15.055
2015-07-28 17:45:00,16.415,16.392,16.153,15.055
2015-07-28 18:00:00,16.415,16.392,16.153,15.031
2015-07-28 18:15:00,16.415,16.463,16.153,15.008
2015-07-28 18:30:00,16.415,16.392,16.153,14.984
2015-07-28 18:45:00,16.415,16.368,16.153,14.984
2015-07-28 19:00:00,16.392,16.368,16.129,14.96
2015-07-28 19:15:00,16.392,16.368,16.153,14.96
2015-07-28 19:30:00,16.392,16.368,16.129,14.936
2015-07-28 19:45:00,16.392,16.368,16.129,14.936
2015-07-28 20:00:00,16.392,16.344,16.129,14.912
2015-07-28 20:15:00,16.368,16.344,16.129,14.912
2015-07-28 20:30:00,16.368,16.344,16.106,14.912
2015-07-28 20:45:00,16.368,16.392,16.129,14.912
2015-07-28 21:00:00,16.368,16.344,16.129,14.888
2015-07-28 21:15:00,16.368,16.32,16.129,14.888
2015-07-28 21:30:00,16.344,16.32,16.106,14.864
2015-07-28 21:45:00,16.344,16.32,16.106,14.864
2015-07-28 22:00:00,16.344,16.32,16.106,14.84
2015-07-28 22:15:00,16.344,16.32,16.106,14.84
2015-07-28 22:30:00,16.344,16.32,16.082,14.816
2015-07-28 22:45:00,16.344,16.296,16.082,14.816
2015-07-28 23:00:00,16.32,16.296,16.082,14.816
2015-07-28 23:15:00,16.32,16.296,16.082,14.912
2015-07-28 23:30:00,16.296,16.272,16.082,14.864
2015-07-28 23:45:00,16.296,16.272,16.058,14.912
2015-07-29 00:00:00,16.296,16.272,16.058,14.936
2015-07-29 00:15:00,16.296,16.272,16.058,14.912
2015-07-29 00:30:00,16.296,16.272,16.058,14.912
2015-07-29 00:45:00,16.272,16.249,16.058,14.912
2015-07-29 01:00:00,16.272,16.249,16.034,14.912
2015-07-29 01:15:00,16.272,16.225,16.034,14.888
2015-07-29 01:30:00,16.272,16.225,16.034,14.864
2015-07-29 01:45:00,16.272,16.201,16.034,14.816
2015-07-29 02:00:00,16.249,16.201,16.034,14.792
2015-07-29 02:15:00,16.249,16.201,16.01,14.745
2015-07-29 02:30:00,16.249,16.177,16.01,14.768
2015-07-29 02:45:00,16.225,16.177,16.01,14.745
2015-07-29 03:00:00,16.225,16.153,16.01,14.721
2015-07-29 03:15:00,16.201,16.153,16.01,14.721
2015-07-29 03:30:00,16.201,16.129,16.01,14.697
2015-07-29 03:45:00,16.201,16.106,15.986,14.649
2015-07-29 04:00:00,16.177,16.153,15.986,14.625
2015-07-29 04:15:00,16.177,16.106,15.986,14.625
2015-07-29 04:30:00,16.177,16.129,15.986,14.625
2015-07-29 04:45:00,16.177,16.106,15.986,14.601
2015-07-29 05:00:00,16.153,16.082,15.963,14.601
2015-07-29 05:15:00,16.153,16.082,15.963,14.553
2015-07-29 05:30:00,16.129,16.058,15.963,14.553
2015-07-29 05:45:00,16.129,16.058,15.963,14.553
2015-07-29 06:00:00,16.129,16.058,15.939,14.553
2015-07-29 06:15:00,16.129,16.034,15.939,14.529
2015-07-29 06:30:00,16.106,16.01,15.939,14.505
2015-07-29 06:45:00,16.082,16.034,15.915,14.505
2015-07-29 07:00:00,16.082,16.01,15.915,14.505
2015-07-29 07:15:00,16.058,15.939,15.915,14.457
2015-07-29 07:30:00,16.058,15.939,15.915,14.505
2015-07-29 07:45:00,16.058,15.939,15.891,14.481
2015-07-29 08:00:00,16.058,15.939,15.891,14.505
2015-07-29 08:15:00,16.058,15.915,15.891,14.505
2015-07-29 08:30:00,16.034,15.939,15.891,14.577
2015-07-29 08:45:00,16.034,15.915,15.915,14.577
2015-07-29 09:00:00,16.01,15.939,15.891,14.625
2015-07-29 09:15:00,16.01,15.939,15.891,14.649
2015-07-29 09:30:00,15.986,15.772,15.867,14.649
2015-07-29 09:45:00,15.986,15.772,15.867,14.625
2015-07-29 10:00:00,15.986,15.724,15.867,14.577
2015-07-29 10:15:00,15.986,15.748,15.867,14.745
2015-07-29 10:30:00,18.081,15.629,18.461,17.32
