dates,tension,temperature_stream
24-06-2019 10:15,1.20629402,15.703
24-06-2019 10:30,1.20610954,15.739
24-06-2019 10:45,1.204369233,15.694
24-06-2019 11:00,1.206603168,15.594
24-06-2019 11:15,1.207113238,15.603
24-06-2019 11:30,1.205950164,15.591
24-06-2019 11:45,1.206616365,15.49
24-06-2019 12:00,1.204586022,15.393
24-06-2019 12:15,1.203952923,15.285
24-06-2019 12:30,1.204333328,15.23
24-06-2019 12:45,1.202346649,15.152
24-06-2019 13:00,1.204225615,15.076
24-06-2019 13:15,1.204694849,14.978
24-06-2019 13:30,1.204628219,14.891
24-06-2019 13:45,1.204952187,14.807
24-06-2019 14:00,1.205898305,14.734
24-06-2019 14:15,1.206375327,14.668
24-06-2019 14:30,1.204115191,14.601
24-06-2019 14:45,1.205495856,14.527
24-06-2019 15:00,1.204624606,14.463
24-06-2019 15:15,1.20641969,14.391
24-06-2019 15:30,1.206269539,14.319
24-06-2019 15:45,1.206273087,14.253
24-06-2019 16:00,1.205720248,14.173
24-06-2019 16:15,1.206114678,14.087
24-06-2019 16:30,1.206625853,13.987
24-06-2019 16:45,1.207347735,13.876
24-06-2019 17:00,1.206891476,13.768
24-06-2019 17:15,1.208234827,13.663
24-06-2019 17:30,1.208740657,13.574
24-06-2019 17:45,1.208416357,13.505
24-06-2019 18:00,1.2065569,13.448
24-06-2019 18:15,1.208923477,13.392
24-06-2019 18:30,1.208432097,13.336
24-06-2019 18:45,1.208532981,13.281
24-06-2019 19:00,1.209216406,13.231
24-06-2019 19:15,1.210063935,13.188
24-06-2019 19:30,1.210493026,13.147
24-06-2019 19:45,1.210140277,13.112
24-06-2019 20:00,1.211565325,13.079
24-06-2019 20:15,1.211173004,13.055
24-06-2019 20:30,1.214262118,13.035
24-06-2019 20:45,1.213133916,13.011
24-06-2019 21:00,1.214575755,12.984
24-06-2019 21:15,1.215165613,12.959
24-06-2019 21:30,1.214647794,12.935
24-06-2019 21:45,1.214213532,12.913
24-06-2019 22:00,1.216608705,12.891
24-06-2019 22:15,1.216065376,12.864
24-06-2019 22:30,1.218647434,12.832
24-06-2019 22:45,1.220342962,12.808
24-06-2019 23:00,1.219886565,12.791
24-06-2019 23:15,1.220612686,12.778
24-06-2019 23:30,1.22102036,12.764
24-06-2019 23:45,1.221598165,12.751
25-06-2019 00:00,1.221573301,12.736
25-06-2019 00:15,1.224223167,12.716
25-06-2019 00:30,1.224717413,12.701
25-06-2019 00:45,1.224055331,12.69
25-06-2019 01:00,1.226626376,12.686
25-06-2019 01:15,1.22448586,12.693
25-06-2019 01:30,1.226946225,12.714
25-06-2019 01:45,1.226369425,12.726
25-06-2019 02:00,1.227693552,12.731
25-06-2019 02:15,1.228336548,12.761
25-06-2019 02:30,1.22824499,12.784
25-06-2019 02:45,1.230685551,12.802
25-06-2019 03:00,1.229827977,12.855
25-06-2019 03:15,1.230054369,12.959
25-06-2019 03:30,1.230932117,13.079
25-06-2019 03:45,1.228375034,13.177
25-06-2019 04:00,1.230755895,13.209
25-06-2019 04:15,1.229141917,13.237
25-06-2019 04:30,1.231593241,13.267
25-06-2019 04:45,1.231198054,13.314
25-06-2019 05:00,1.230196974,13.419
25-06-2019 05:15,1.233284226,13.469
25-06-2019 05:30,1.231877914,13.631
25-06-2019 05:45,1.232262816,13.793
25-06-2019 06:00,1.232790866,13.892
25-06-2019 06:15,1.232530329,13.981
25-06-2019 06:30,1.231358114,14.086
25-06-2019 06:45,1.232697493,14.161
25-06-2019 07:00,1.234160611,14.198
25-06-2019 07:15,1.232834908,14.24
25-06-2019 07:30,1.235001293,14.247
25-06-2019 07:45,1.234527285,14.31
25-06-2019 08:00,1.234894244,14.399
25-06-2019 08:15,1.236353491,14.508
25-06-2019 08:30,1.234487372,14.628
25-06-2019 08:45,1.234355496,14.782
25-06-2019 09:00,1.236110051,14.898
25-06-2019 09:15,1.233951417,14.906
25-06-2019 09:30,1.23564594,14.883
25-06-2019 09:45,1.23554631,14.897
25-06-2019 10:00,1.236287895,14.897
25-06-2019 10:15,1.236533511,14.891
25-06-2019 10:30,1.237666736,14.91
25-06-2019 10:45,1.236176496,14.9
25-06-2019 11:00,1.236706904,14.849
25-06-2019 11:15,1.237469907,14.822
25-06-2019 11:30,1.237381575,14.785
25-06-2019 11:45,1.238749218,14.741
25-06-2019 12:00,1.237904232,14.719
25-06-2019 12:15,1.239726227,14.677
25-06-2019 12:30,1.237623559,14.652
25-06-2019 12:45,1.239657017,14.638
25-06-2019 13:00,1.239280446,14.604
25-06-2019 13:15,1.239813868,14.55
25-06-2019 13:30,1.238414789,14.489
25-06-2019 13:45,1.23918005,14.42
25-06-2019 14:00,1.2389044,14.348
25-06-2019 14:15,1.239971962,14.262
25-06-2019 14:30,1.240215385,14.173
25-06-2019 14:45,1.240700442,14.099
25-06-2019 15:00,1.241143559,14.027
25-06-2019 15:15,1.241821243,13.96
25-06-2019 15:30,1.241860705,13.898
25-06-2019 15:45,1.242476929,13.807
25-06-2019 16:00,1.241949921,13.724
25-06-2019 16:15,1.242374238,13.648
25-06-2019 16:30,1.243931061,13.569
25-06-2019 16:45,1.243833255,13.496
25-06-2019 17:00,1.243553587,13.428
25-06-2019 17:15,1.245286281,13.367
25-06-2019 17:30,1.244979454,13.309
25-06-2019 17:45,1.244203531,13.258
25-06-2019 18:00,1.244315501,13.209
25-06-2019 18:15,1.24541166,13.157
25-06-2019 18:30,1.244200185,13.108
25-06-2019 18:45,1.245423529,13.06
25-06-2019 19:00,1.246497875,13.007
25-06-2019 19:15,1.2452676,12.954
25-06-2019 19:30,1.244967841,12.906
25-06-2019 19:45,1.246421734,12.867
25-06-2019 20:00,1.245284778,12.829
25-06-2019 20:15,1.24566791,12.794
25-06-2019 20:30,1.246534239,12.755
25-06-2019 20:45,1.247163992,12.713
25-06-2019 21:00,1.247730996,12.671
25-06-2019 21:15,1.247899689,12.628
25-06-2019 21:30,1.247045948,12.592
25-06-2019 21:45,1.247124733,12.559
25-06-2019 22:00,1.246944124,12.523
25-06-2019 22:15,1.247743003,12.483
25-06-2019 22:30,1.247806002,12.443
25-06-2019 22:45,1.248192148,12.405
25-06-2019 23:00,1.248526631,12.373
25-06-2019 23:15,1.248496025,12.341
25-06-2019 23:30,1.249069093,12.31
25-06-2019 23:45,1.249883436,12.283
26-06-2019 00:00,1.249190786,12.257
26-06-2019 00:15,1.250960795,12.227
26-06-2019 00:30,1.251610389,12.205
26-06-2019 00:45,1.250251353,12.195
26-06-2019 01:00,1.249523545,12.204
26-06-2019 01:15,1.251271169,12.219
26-06-2019 01:30,1.250741296,12.207
26-06-2019 01:45,1.251060425,12.213
26-06-2019 02:00,1.251393047,12.251
26-06-2019 02:15,1.251672715,12.319
26-06-2019 02:30,1.251800085,12.408
26-06-2019 02:45,1.251602584,12.474
26-06-2019 03:00,1.251875654,12.594
26-06-2019 03:15,1.251716223,12.73
26-06-2019 03:30,1.250225735,12.76
26-06-2019 03:45,1.250290789,12.894
26-06-2019 04:00,1.251661207,13.046
26-06-2019 04:15,1.25082247,13.12
26-06-2019 04:30,1.25019362,13.269
26-06-2019 04:45,1.25287564,13.376
26-06-2019 05:00,1.251856479,13.499
26-06-2019 05:15,1.252450688,13.623
26-06-2019 05:30,1.254743401,13.703
26-06-2019 05:45,1.257851314,13.687
26-06-2019 06:00,1.257308419,13.705
26-06-2019 06:15,1.257790943,13.855
26-06-2019 06:30,1.25621626,14.054
26-06-2019 06:45,1.255584545,14.274
26-06-2019 07:00,1.255159122,14.459
26-06-2019 07:15,1.254683041,14.649
26-06-2019 07:30,1.255038194,14.71
26-06-2019 07:45,1.254339849,14.843
26-06-2019 08:00,1.25395327,14.836
26-06-2019 08:15,1.253445109,14.933
26-06-2019 08:30,1.253406356,14.858
26-06-2019 08:45,1.253147258,14.991
26-06-2019 09:00,1.252581305,15.208
26-06-2019 09:15,1.251887301,15.331
26-06-2019 09:30,1.252881147,15.449
26-06-2019 09:45,1.251513974,15.555
26-06-2019 10:00,1.251942679,15.645
26-06-2019 10:15,1.24930281,15.479
26-06-2019 10:30,1.252544692,15.5
26-06-2019 10:45,1.2531724,15.443
26-06-2019 11:00,1.251014475,15.314
26-06-2019 11:15,1.248270138,15.252
26-06-2019 11:30,1.247255197,15.155
26-06-2019 11:45,1.24309313,15.096
26-06-2019 12:00,1.238275726,15.042
26-06-2019 12:15,1.23936313,14.976
26-06-2019 12:30,1.238806272,14.9
26-06-2019 12:45,1.239045825,14.883
26-06-2019 13:00,1.240153604,14.774
26-06-2019 13:15,1.24106614,14.689
26-06-2019 13:30,1.243480214,14.563
26-06-2019 13:45,1.246007199,14.512
26-06-2019 14:00,1.245805744,14.457
26-06-2019 14:15,1.247886413,14.396
26-06-2019 14:30,1.247428864,14.312
26-06-2019 14:45,1.248211201,14.226
26-06-2019 15:00,1.251948434,14.123
26-06-2019 15:15,1.252979116,14.051
26-06-2019 15:30,1.253594372,13.978
26-06-2019 15:45,1.253718646,13.877
26-06-2019 16:00,1.253894619,13.787
26-06-2019 16:15,1.253986029,13.696
26-06-2019 16:30,1.25364691,13.602
26-06-2019 16:45,1.255078234,13.523
26-06-2019 17:00,1.256018361,13.473
26-06-2019 17:15,1.256414553,13.425
26-06-2019 17:30,1.257228177,13.376
26-06-2019 17:45,1.255744536,13.314
26-06-2019 18:00,1.25621553,13.254
26-06-2019 18:15,1.257181453,13.184
26-06-2019 18:30,1.255072648,13.114
26-06-2019 18:45,1.255657014,13.032
26-06-2019 19:00,1.256649809,12.975
26-06-2019 19:15,1.25634101,12.936
26-06-2019 19:30,1.255940617,12.903
26-06-2019 19:45,1.255527487,12.877
26-06-2019 20:00,1.254974795,12.865
26-06-2019 20:15,1.254986849,12.853
26-06-2019 20:30,1.255618326,12.832
26-06-2019 20:45,1.255044106,12.796
26-06-2019 21:00,1.255773204,12.763
26-06-2019 21:15,1.256164373,12.72
26-06-2019 21:30,1.255574044,12.683
26-06-2019 21:45,1.254790085,12.64
26-06-2019 22:00,1.255080941,12.606
26-06-2019 22:15,1.254300677,12.565
26-06-2019 22:30,1.255297527,12.521
26-06-2019 22:45,1.254816589,12.483
26-06-2019 23:00,1.254767183,12.447
26-06-2019 23:15,1.255667417,12.414
26-06-2019 23:30,1.253881151,12.375
26-06-2019 23:45,1.25300592,12.332
27-06-2019 00:00,1.252877978,12.289
27-06-2019 00:15,1.253742298,12.252
27-06-2019 00:30,1.252417452,12.225
27-06-2019 00:45,1.251269446,12.198
27-06-2019 01:00,1.253468657,12.178
27-06-2019 01:15,1.253235095,12.172
27-06-2019 01:30,1.252624713,12.172
27-06-2019 01:45,1.252276452,12.195
27-06-2019 02:00,1.25301578,12.237
27-06-2019 02:15,1.251070369,12.311
27-06-2019 02:30,1.253602672,12.391
27-06-2019 02:45,1.252435764,12.468
27-06-2019 03:00,1.2535799,12.567
27-06-2019 03:15,1.253235594,12.711
27-06-2019 03:30,1.25412181,12.868
27-06-2019 03:45,1.254351253,12.986
27-06-2019 04:00,1.253780914,13.037
27-06-2019 04:15,1.25514124,13.023
27-06-2019 04:30,1.254600215,13.13
27-06-2019 04:45,1.254241238,13.317
27-06-2019 05:00,1.254367704,13.299
27-06-2019 05:15,1.252659809,13.5
27-06-2019 05:30,1.254945491,13.587
27-06-2019 05:45,1.254298809,13.714
27-06-2019 06:00,1.253457445,13.66
27-06-2019 06:15,1.254273797,13.631
27-06-2019 06:30,1.25324531,13.786
27-06-2019 06:45,1.254257993,13.925
27-06-2019 07:00,1.254427516,13.955
27-06-2019 07:15,1.25240543,13.952
27-06-2019 07:30,1.253081041,14.012
27-06-2019 07:45,1.252629233,13.945
27-06-2019 08:00,1.254269762,13.936
27-06-2019 08:15,1.2535783,13.994
27-06-2019 08:30,1.253567251,14.005
27-06-2019 08:45,1.251979104,14.03
27-06-2019 09:00,1.253635032,14.159
27-06-2019 09:15,1.252861054,14.231
27-06-2019 09:30,1.251945753,14.279
27-06-2019 09:45,1.252852013,14.24
27-06-2019 10:00,1.2521863,14.102
27-06-2019 10:15,1.253322068,14.056
27-06-2019 10:30,1.252797972,14.078
27-06-2019 10:45,1.25288225,14.102
27-06-2019 11:00,1.252338598,14.081
27-06-2019 11:15,1.253712665,14.059
27-06-2019 11:30,1.25396158,14.027
27-06-2019 11:45,1.253035939,13.949
27-06-2019 12:00,1.254129047,13.883
27-06-2019 12:15,1.254610806,13.835
27-06-2019 12:30,1.252993952,13.775
27-06-2019 12:45,1.25217584,13.766
27-06-2019 13:00,1.253230776,13.738
27-06-2019 13:15,1.25267837,13.703
27-06-2019 13:30,1.251966201,13.651
27-06-2019 13:45,1.252544254,13.598
27-06-2019 14:00,1.253553159,13.542
27-06-2019 14:15,1.252613851,13.506
27-06-2019 14:30,1.251186646,13.473
27-06-2019 14:45,1.250084276,13.446
27-06-2019 15:00,1.250597608,13.412
27-06-2019 15:15,1.24888715,13.36
27-06-2019 15:30,1.252095266,13.284
27-06-2019 15:45,1.252702201,13.242
27-06-2019 16:00,1.250159531,13.178
27-06-2019 16:15,1.248743662,13.111
27-06-2019 16:30,1.248287836,13.048
27-06-2019 16:45,1.248808199,13.007
27-06-2019 17:00,1.247966835,12.953
27-06-2019 17:15,1.248162327,12.889
27-06-2019 17:30,1.249192004,12.818
27-06-2019 17:45,1.249107293,12.749
27-06-2019 18:00,1.248767925,12.695
27-06-2019 18:15,1.2496081,12.665
27-06-2019 18:30,1.25025669,12.644
27-06-2019 18:45,1.248941567,12.613
27-06-2019 19:00,1.248017364,12.579
27-06-2019 19:15,1.247350545,12.55
27-06-2019 19:30,1.247770595,12.518
27-06-2019 19:45,1.245285367,12.482
27-06-2019 20:00,1.245883261,12.449
27-06-2019 20:15,1.243114816,12.411
27-06-2019 20:30,1.2444586,12.351
27-06-2019 20:45,1.245367837,12.292
27-06-2019 21:00,1.244681499,12.237
27-06-2019 21:15,1.244647162,12.186
27-06-2019 21:30,1.245042348,12.139
27-06-2019 21:45,1.243325864,12.093
27-06-2019 22:00,1.244172388,12.051
27-06-2019 22:15,1.246482279,12.006
27-06-2019 22:30,1.246653663,11.966
27-06-2019 22:45,1.248060915,11.928
27-06-2019 23:00,1.247882315,11.89
27-06-2019 23:15,1.247069511,11.853
27-06-2019 23:30,1.247298622,11.818
27-06-2019 23:45,1.247770013,11.786
28-06-2019 00:00,1.247152166,11.748
28-06-2019 00:15,1.246706136,11.715
28-06-2019 00:30,1.246695335,11.686
28-06-2019 00:45,1.246128866,11.665
28-06-2019 01:00,1.24566576,11.649
28-06-2019 01:15,1.245873491,11.658
28-06-2019 01:30,1.244490632,11.649
28-06-2019 01:45,1.245861151,11.693
28-06-2019 02:00,1.244594428,11.699
28-06-2019 02:15,1.245008351,11.781
28-06-2019 02:30,1.245968615,11.887
28-06-2019 02:45,1.246298408,12.013
28-06-2019 03:00,1.244626021,12.031
28-06-2019 03:15,1.246263683,12.093
28-06-2019 03:30,1.245677124,12.092
28-06-2019 03:45,1.245122322,12.19
28-06-2019 04:00,1.242958601,12.328
28-06-2019 04:15,1.246263813,12.462
28-06-2019 04:30,1.246421789,12.583
28-06-2019 04:45,1.246309284,12.695
28-06-2019 05:00,1.244349672,12.874
28-06-2019 05:15,1.246154351,13.048
28-06-2019 05:30,1.243809874,13.082
28-06-2019 05:45,1.24411447,13.04
28-06-2019 06:00,1.242963349,13.124
28-06-2019 06:15,1.243436648,13.198
28-06-2019 06:30,1.242811098,13.321
28-06-2019 06:45,1.243269984,13.557
28-06-2019 07:00,1.242155108,13.798
28-06-2019 07:15,1.245543695,13.849
28-06-2019 07:30,1.242883101,13.874
28-06-2019 07:45,1.245356423,13.99
28-06-2019 08:00,1.243814668,14.054
28-06-2019 08:15,1.246210698,13.963
28-06-2019 08:30,1.245748744,14.014
28-06-2019 08:45,1.245911991,14.09
28-06-2019 09:00,1.245104356,14.116
28-06-2019 09:15,1.243724733,14.206
28-06-2019 09:30,1.24445197,14.243
28-06-2019 09:45,1.244623068,14.226
28-06-2019 10:00,1.244081463,14.22
28-06-2019 10:15,1.244186835,14.223
28-06-2019 10:30,1.246306542,14.214
28-06-2019 10:45,1.246222227,14.173
28-06-2019 11:00,1.246560295,14.092
28-06-2019 11:15,1.245080672,14.026
28-06-2019 11:30,1.244499669,13.957
28-06-2019 11:45,1.245076755,13.922
28-06-2019 12:00,1.244564962,13.892
28-06-2019 12:15,1.245531641,13.861
28-06-2019 12:30,1.245378587,13.843
28-06-2019 12:45,1.245314436,13.816
28-06-2019 13:00,1.245700582,13.778
28-06-2019 13:15,1.245803189,13.744
28-06-2019 13:30,1.245885273,13.685
28-06-2019 13:45,1.249730644,13.622
28-06-2019 14:00,1.247549044,13.562
28-06-2019 14:15,1.248892505,13.508
28-06-2019 14:30,1.247830352,13.458
28-06-2019 14:45,1.246384311,13.404
28-06-2019 15:00,1.248876386,13.348
28-06-2019 15:15,1.248317234,13.297
28-06-2019 15:30,1.250758329,13.252
28-06-2019 15:45,1.250140445,13.197
28-06-2019 16:00,1.251320162,13.147
28-06-2019 16:15,1.250307663,13.093
28-06-2019 16:30,1.250973293,13.038
28-06-2019 16:45,1.250569167,12.986
28-06-2019 17:00,1.250925749,12.932
28-06-2019 17:15,1.249999822,12.877
28-06-2019 17:30,1.252028184,12.834
28-06-2019 17:45,1.250474798,12.796
28-06-2019 18:00,1.252792725,12.743
28-06-2019 18:15,1.254971412,12.698
28-06-2019 18:30,1.253854583,12.657
28-06-2019 18:45,1.255970521,12.612
28-06-2019 19:00,1.254469803,12.567
28-06-2019 19:15,1.255482117,12.536
28-06-2019 19:30,1.255749833,12.508
28-06-2019 19:45,1.25532863,12.473
28-06-2019 20:00,1.2542494,12.44
28-06-2019 20:15,1.253025872,12.403
28-06-2019 20:30,1.251247679,12.373
28-06-2019 20:45,1.249800348,12.343
28-06-2019 21:00,1.249368095,12.319
28-06-2019 21:15,1.248090895,12.29
28-06-2019 21:30,1.246794894,12.257
28-06-2019 21:45,1.244103981,12.227
28-06-2019 22:00,1.239963441,12.192
28-06-2019 22:15,1.240148925,12.155
28-06-2019 22:30,1.23684257,12.113
28-06-2019 22:45,1.233649624,12.066
28-06-2019 23:00,1.232913632,12.015
28-06-2019 23:15,1.231919933,11.965
28-06-2019 23:30,1.230589023,11.927
28-06-2019 23:45,1.233190203,11.893
29-06-2019 00:00,1.234372648,11.863
29-06-2019 00:15,1.233691767,11.848
29-06-2019 00:30,1.237171477,11.831
29-06-2019 00:45,1.237306984,11.804
29-06-2019 01:00,1.238155269,11.8
29-06-2019 01:15,1.240427708,11.815
29-06-2019 01:30,1.24019257,11.856
29-06-2019 01:45,1.241618373,11.862
29-06-2019 02:00,1.241979121,11.872
29-06-2019 02:15,1.242686553,11.906
29-06-2019 02:30,1.242011127,11.931
29-06-2019 02:45,1.241559107,11.921
29-06-2019 03:00,1.241784597,11.918
29-06-2019 03:15,1.240928598,11.924
29-06-2019 03:30,1.241127003,11.965
29-06-2019 03:45,1.241229694,12.124
29-06-2019 04:00,1.240305573,12.283
29-06-2019 04:15,1.238797585,12.444
29-06-2019 04:30,1.238286198,12.601
29-06-2019 04:45,1.236158455,12.618
29-06-2019 05:00,1.235842154,12.524
29-06-2019 05:15,1.236980217,12.453
29-06-2019 05:30,1.235223119,12.402
29-06-2019 05:45,1.232904721,12.393
29-06-2019 06:00,1.231037128,12.452
29-06-2019 06:15,1.228654304,12.598
29-06-2019 06:30,1.224713395,12.705
29-06-2019 06:45,1.223917143,12.873
29-06-2019 07:00,1.222969919,13.055
29-06-2019 07:15,1.219900997,12.947
29-06-2019 07:30,1.216748885,13.007
29-06-2019 07:45,1.216169892,12.936
29-06-2019 08:00,1.215121277,13.094
29-06-2019 08:15,1.212964302,13.248
29-06-2019 08:30,1.21117424,13.315
29-06-2019 08:45,1.211016163,13.302
29-06-2019 09:00,1.211416658,13.227
29-06-2019 09:15,1.211046584,13.249
29-06-2019 09:30,1.209170871,13.123
29-06-2019 09:45,1.209088455,13.029
29-06-2019 10:00,1.206582132,13.014
29-06-2019 10:15,1.208102792,12.971
29-06-2019 10:30,1.205102979,13.01
29-06-2019 10:45,1.205517113,13.035
29-06-2019 11:00,1.206135282,13.067
29-06-2019 11:15,1.205450096,13.079
29-06-2019 11:30,1.202966628,13.081
29-06-2019 11:45,1.204956422,13.048
29-06-2019 12:00,1.204139378,12.913
29-06-2019 12:15,1.202283405,12.915
29-06-2019 12:30,1.202155749,12.849
29-06-2019 12:45,1.199982904,12.803
29-06-2019 13:00,1.197821395,12.723
29-06-2019 13:15,1.198266088,12.604
29-06-2019 13:30,1.19761735,12.557
29-06-2019 13:45,1.200998287,12.485
29-06-2019 14:00,1.20021935,12.437
29-06-2019 14:15,1.201249783,12.405
29-06-2019 14:30,1.198980321,12.37
29-06-2019 14:45,1.201120837,12.363
29-06-2019 15:00,1.201008719,12.344
29-06-2019 15:15,1.201907911,12.295
29-06-2019 15:30,1.20178431,12.242
29-06-2019 15:45,1.200554035,12.189
29-06-2019 16:00,1.19720233,12.124
29-06-2019 16:15,1.198760554,12.072
29-06-2019 16:30,1.197783968,12.022
29-06-2019 16:45,1.198143241,11.971
29-06-2019 17:00,1.195171121,11.937
29-06-2019 17:15,1.192275205,11.918
29-06-2019 17:30,1.191519805,11.892
29-06-2019 17:45,1.19076469,11.843
29-06-2019 18:00,1.191705823,11.792
29-06-2019 18:15,1.190019188,11.739
29-06-2019 18:30,1.187079931,11.695
29-06-2019 18:45,1.188122095,11.657
29-06-2019 19:00,1.188319632,11.608
29-06-2019 19:15,1.188803078,11.564
29-06-2019 19:30,1.188119468,11.529
29-06-2019 19:45,1.187890209,11.496
29-06-2019 20:00,1.185576116,11.46
29-06-2019 20:15,1.18742161,11.423
29-06-2019 20:30,1.187580258,11.39
29-06-2019 20:45,1.184851422,11.358
29-06-2019 21:00,1.184532578,11.329
29-06-2019 21:15,1.185177113,11.295
29-06-2019 21:30,1.185126704,11.26
29-06-2019 21:45,1.182768983,11.222
29-06-2019 22:00,1.181800148,11.187
29-06-2019 22:15,1.181396741,11.157
29-06-2019 22:30,1.181260763,11.122
29-06-2019 22:45,1.179663428,11.088
29-06-2019 23:00,1.179365716,11.055
29-06-2019 23:15,1.175570138,11.023
29-06-2019 23:30,1.177911924,10.986
29-06-2019 23:45,1.176369985,10.965
30-06-2019 00:00,1.176643764,10.948
30-06-2019 00:15,1.177143032,10.928
30-06-2019 00:30,1.175737356,10.919
30-06-2019 00:45,1.172933753,10.916
30-06-2019 01:00,1.172594534,10.93
30-06-2019 01:15,1.173492187,10.945
30-06-2019 01:30,1.17277787,10.986
30-06-2019 01:45,1.178488153,11.02
30-06-2019 02:00,1.177910348,11.033
30-06-2019 02:15,1.178518436,11.058
30-06-2019 02:30,1.17648602,11.088
30-06-2019 02:45,1.175938102,11.111
30-06-2019 03:00,1.173139955,11.148
30-06-2019 03:15,1.170065375,11.216
30-06-2019 03:30,1.174967304,11.254
30-06-2019 03:45,1.172589355,11.327
30-06-2019 04:00,1.17045835,11.387
30-06-2019 04:15,1.170129645,11.453
30-06-2019 04:30,1.165869855,11.514
30-06-2019 04:45,1.166456563,11.583
30-06-2019 05:00,1.16917363,11.604
30-06-2019 05:15,1.16705489,11.595
30-06-2019 05:30,1.168888082,11.61
30-06-2019 05:45,1.165396751,11.684
30-06-2019 06:00,1.165358331,11.762
30-06-2019 06:15,1.16493746,11.88
30-06-2019 06:30,1.169128806,11.978
30-06-2019 06:45,1.164035974,11.954
30-06-2019 07:00,1.16535106,11.968
30-06-2019 07:15,1.165214401,11.928
30-06-2019 07:30,1.167986007,12.031
30-06-2019 07:45,1.166066326,12.21
30-06-2019 08:00,1.165799615,12.237
30-06-2019 08:15,1.163036949,12.233
30-06-2019 08:30,1.164876416,12.202
30-06-2019 08:45,1.166907395,12.128
30-06-2019 09:00,1.166996124,12.193
30-06-2019 09:15,1.165547687,12.272
30-06-2019 09:30,1.166505979,12.397
30-06-2019 09:45,1.16592459,12.459
30-06-2019 10:00,1.167734964,12.474
30-06-2019 10:15,1.168608757,12.473
30-06-2019 10:30,1.168605744,12.476
30-06-2019 10:45,1.170701628,12.468
30-06-2019 11:00,1.168912386,12.449
30-06-2019 11:15,1.168673046,12.409
30-06-2019 11:30,1.171016841,12.37
30-06-2019 11:45,1.169012837,12.349
30-06-2019 12:00,1.171843561,12.325
30-06-2019 12:15,1.171658648,12.316
30-06-2019 12:30,1.171593171,12.296
30-06-2019 12:45,1.171483348,12.252
30-06-2019 13:00,1.173727798,12.204
30-06-2019 13:15,1.173543457,12.149
30-06-2019 13:30,1.177116052,12.102
30-06-2019 13:45,1.176804239,12.066
30-06-2019 14:00,1.176645444,12.031
30-06-2019 14:15,1.177243339,11.998
30-06-2019 14:30,1.178898898,11.957
30-06-2019 14:45,1.17766561,11.907
30-06-2019 15:00,1.17874096,11.853
30-06-2019 15:15,1.179304268,11.809
30-06-2019 15:30,1.179381043,11.778
30-06-2019 15:45,1.181991983,11.757
30-06-2019 16:00,1.182334216,11.74
30-06-2019 16:15,1.179149057,11.725
30-06-2019 16:30,1.180973457,11.709
30-06-2019 16:45,1.180727122,11.693
30-06-2019 17:00,1.181062324,11.683
30-06-2019 17:15,1.179248936,11.671
30-06-2019 17:30,1.181764263,11.66
30-06-2019 17:45,1.18140452,11.649
30-06-2019 18:00,1.181419588,11.634
30-06-2019 18:15,1.183630889,11.619
30-06-2019 18:30,1.182516465,11.604
30-06-2019 18:45,1.18366002,11.59
30-06-2019 19:00,1.185217995,11.578
30-06-2019 19:15,1.183182132,11.566
30-06-2019 19:30,1.184759911,11.557
30-06-2019 19:45,1.186028643,11.549
30-06-2019 20:00,1.183990448,11.545
30-06-2019 20:15,1.185212539,11.538
30-06-2019 20:30,1.186762478,11.534
30-06-2019 20:45,1.187010103,11.526
30-06-2019 21:00,1.187412754,11.517
30-06-2019 21:15,1.185445345,11.505
30-06-2019 21:30,1.184993003,11.501
30-06-2019 21:45,1.18656106,11.496
30-06-2019 22:00,1.185999327,11.493
30-06-2019 22:15,1.186455688,11.493
30-06-2019 22:30,1.185497331,11.493
30-06-2019 22:45,1.186435883,11.49
30-06-2019 23:00,1.183246383,11.485
30-06-2019 23:15,1.18619023,11.479
30-06-2019 23:30,1.182063505,11.47
30-06-2019 23:45,1.183090638,11.464
07-01-2019 00:00,1.181442359,11.458
07-01-2019 00:15,1.180419244,11.46
07-01-2019 00:30,1.179739081,11.467
07-01-2019 00:45,1.178573031,11.475
07-01-2019 01:00,1.179912944,11.487
07-01-2019 01:15,1.178719735,11.505
07-01-2019 01:30,1.178998933,11.511
07-01-2019 01:45,1.180201938,11.523
07-01-2019 02:00,1.178397343,11.542
07-01-2019 02:15,1.178854422,11.564
07-01-2019 02:30,1.178067597,11.592
07-01-2019 02:45,1.17617442,11.614
07-01-2019 03:00,1.176163085,11.648
07-01-2019 03:15,1.175542373,11.681
07-01-2019 03:30,1.174455577,11.718
07-01-2019 03:45,1.172559387,11.743
07-01-2019 04:00,1.170658893,11.795
07-01-2019 04:15,1.170098599,11.836
07-01-2019 04:30,1.17094129,11.883
07-01-2019 04:45,1.166599231,11.918
07-01-2019 05:00,1.166320752,11.934
07-01-2019 05:15,1.161830699,11.963
07-01-2019 05:30,1.162397887,12.006
07-01-2019 05:45,1.159872515,12.027
07-01-2019 06:00,1.156193543,12.072
07-01-2019 06:15,1.155993314,12.118
07-01-2019 06:30,1.155212516,12.14
07-01-2019 06:45,1.15244526,12.186
07-01-2019 07:00,1.155939504,12.217
07-01-2019 07:15,1.157780732,12.224
07-01-2019 07:30,1.166155341,12.252
07-01-2019 07:45,1.159850647,12.31
07-01-2019 08:00,1.162784163,12.337
07-01-2019 08:15,1.161757067,12.36
07-01-2019 08:30,1.157957222,12.372
